paddy_id,mesh_rakusui,mesh_paddy,dist,orifice,drn_id,total_distance
1529,62266,69820,201.09379072116923,1.0,6750.0,1626.1989217793075
1530,62266,69824,189.25357426487122,1.0,6750.0,1626.1989217793075
1531,62266,69289,181.9936178498017,1.0,6750.0,1626.1989217793075
1532,72896,71428,100.19863944192936,1.0,72896.0,0.0
1533,72896,70386,110.75387995647061,1.0,72896.0,0.0
1534,72896,71426,87.95293975133234,1.0,72896.0,0.0
1535,69315,70396,121.02058920482077,1.0,142222.0,0.0
1536,69315,69255,50.171529829367394,1.0,142222.0,0.0
1537,69315,69292,58.98805665476138,1.0,142222.0,0.0
1538,61677,69963,191.98210210229843,1.0,6750.0,1781.5432893255065
1539,61677,69964,201.63711189188615,1.0,6750.0,1781.5432893255065
1540,61677,70966,211.68697116046664,1.0,6750.0,1781.5432893255065
1541,69315,69328,70.2226605966303,1.0,142222.0,0.0
1542,142088,69354,338.13940039640727,1.0,6750.0,1166.4180799694718
1543,74053,69358,334.213820067824,1.0,72896.0,0.0
1544,69417,69417,0.0,1.0,35135.0,1500.0
1545,67897,69954,261.79688137223275,1.0,35135.0,1380.3260484392808
1546,72082,72080,14.813969671254375,1.0,35135.0,3341.2768636683395
1547,65616,69727,82.78561706713191,1.0,35718.0,1630.6601717798208
1548,69514,72978,279.65956259325577,1.0,142222.0,834.8528137423857
1549,70901,70901,0.0,1.0,35718.0,1902.7922061357845
1550,70801,69783,8.775676922886703,1.0,35718.0,1932.792206135784
1551,70801,69773,78.95133577899418,1.0,35718.0,1932.792206135784
1552,70841,70848,13.783810660891621,1.0,35718.0,2005.2186130069767
1553,62260,69832,219.70743102024034,1.0,6750.0,1661.5432893255065
1554,62266,69821,212.73186993986138,1.0,6750.0,1626.1989217793075
1555,73920,73911,35.328122136653306,1.0,35718.0,2035.2186130069767
1556,69897,69897,0.0,1.0,35718.0,1715.5129855222062
1557,61558,69932,221.16439655132274,1.0,6750.0,1943.9696961966993
1558,67897,70590,198.02068947975937,1.0,35135.0,1380.3260484392808
1559,71209,70120,31.738160967929534,1.0,74496.0,60.0
1560,68002,70061,96.97710445231493,1.0,74496.0,884.5584412271571
1561,68002,70057,99.6972446486726,1.0,74496.0,884.5584412271571
1562,71203,71203,0.0,1.0,74496.0,60.0
1563,61558,70195,259.6528642354684,1.0,6750.0,1943.9696961966993
1564,61558,70226,249.87026917093857,1.0,6750.0,1943.9696961966993
1565,61558,70279,251.68586047276793,1.0,6750.0,1943.9696961966993
1566,61677,72275,255.89360026463893,1.0,6750.0,1781.5432893255065
1567,74053,71392,255.951993664145,1.0,72896.0,0.0
1568,74053,70336,260.0740482944943,1.0,72896.0,0.0
1569,72896,72750,66.22766191795797,1.0,72896.0,0.0
1570,69315,70393,108.30433010457794,1.0,142222.0,0.0
1571,69315,70411,94.56532730897169,1.0,142222.0,0.0
1572,74053,70422,237.22093238385963,1.0,72896.0,0.0
1573,61677,70434,207.69013753008886,1.0,6750.0,1781.5432893255065
1574,70461,70462,12.53647726077997,1.0,142222.0,72.42640687119285
1575,70458,70464,24.865816948022935,1.0,142222.0,72.42640687119285
1576,70476,70476,0.0,1.0,142222.0,114.8528137423857
1577,70503,70503,0.0,1.0,142222.0,114.8528137423857
1578,70852,70526,263.1444940658895,1.0,35718.0,2005.2186130069767
1579,70533,70537,8.74805020105033,1.0,142222.0,264.8528137423857
1580,69514,70566,152.61554227307073,1.0,142222.0,834.8528137423857
1581,67897,70597,236.20754577670863,1.0,35135.0,1380.3260484392808
1582,69467,70640,61.91123726718566,1.0,35135.0,1380.3260484392808
1583,69467,70817,96.61950808899374,1.0,35135.0,1380.3260484392808
1584,71990,70748,51.3022920023065,1.0,35135.0,2751.119358167926
1585,72084,72085,15.90566048787775,1.0,35135.0,3439.2379264606493
1586,70772,70765,9.001471088625182,1.0,35135.0,2751.119358167926
1587,70788,70788,0.0,1.0,35135.0,3227.4459371146663
1588,70800,70800,0.0,1.0,35718.0,1932.792206135784
1589,70802,70802,0.0,1.0,35718.0,1932.792206135784
1590,69895,70829,94.90284528249003,1.0,35718.0,1715.5129855222062
